PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
139,2022-10-06,17:11:40.90,1,2,"Bourque, Tom",1000187575,Left,WM_TRI,"Carmichael, Lucas",1000129646,Left,WM_TRI,Undefined,4,Top,0,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.53331,0.687317,1.293964,2099.474013,294.925795,3:45,5.63549,-1.09397,4.7944,-59.44948,-3.27059,11.32922,1.3329,1.07657,66.06355,-10.021463,3.289746,0.539458,,,,,,,,,,,,-5.1389,-1.23315,0.95453,50,5.65256,-2.81874,-105.04073,-0.77282,-5.64886,20.47049,-33.52958,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,9bb56270-45bb-11ed-990a-975020632eee,69.87089,,,6.46976,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:11:40.90,2022-10-06T17:11:40.9084732-04:00,2022-10-06T21:11:40.9084732Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,536b0709-0ee6-4372-b28d-58ff28bba63c,55.70475,-106.14666,10.23524,5.64538,1.03863,-16.76479,1.09857,-2.51355,-2.82443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
140,2022-10-06,17:11:58.66,1,3,"Bourque, Tom",1000187575,Left,WM_TRI,"Carmichael, Lucas",1000129646,Left,WM_TRI,Undefined,4,Top,0,0,2,Sinker,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,86.54015,-2.416253,2.327942,2004.362556,103.906793,9:30,5.73913,-1.0854,5.0519,-32.33718,6.80768,-21.7358,0.76222,-0.69989,78.37208,-8.319596,-1.517916,0.450307,,,,,,,,,,,,11.47883,4.58154,0.8816,50,5.48345,-4.08834,-125.20139,-6.5133,17.95271,28.74198,-25.00857,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,a605c3f0-45bb-11ed-990a-975020632eee,83.70387,,,8.16807,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:11:58.66,2022-10-06T17:11:58.6694460-04:00,2022-10-06T21:11:58.6694460Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,8ff85cf4-18c2-4dc3-a821-22ea7b605213,55.44629,-126.44549,14.37099,5.74196,-5.4308,-12.50429,1.07539,-4.86543,8.97636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
141,2022-10-06,17:12:29.34,2,1,"Bourque, Tom",1000187575,Left,WM_TRI,"Adams, Corey",10025657,Right,WM_TRI,Undefined,4,Top,1,0,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.36614,-3.507811,3.837082,1991.017159,139.374652,10:45,5.78491,-0.89156,5.16594,-22.78887,15.59119,-12.15698,0.57285,1.7121,78.99056,-7.7375,1.689262,0.445886,,,,,,,,,,,,7.23496,9.27642,0.54294,50,5.43995,-7.89862,-126.08554,-8.53206,11.49941,28.66403,-17.42992,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,b84eb440-45bb-11ed-990a-975020632eee,84.53371,,,8.37558,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:12:29.34,2022-10-06T17:12:29.3446460-04:00,2022-10-06T21:12:29.3446460Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,a98ccfa3-97b6-4fee-95d7-71cb7fb80b53,55.33043,-127.29158,14.33201,5.78351,-7.79869,-8.71496,0.88545,-8.38246,5.7497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
142,2022-10-06,17:12:50.30,2,2,"Bourque, Tom",1000187575,Left,WM_TRI,"Adams, Corey",10025657,Right,WM_TRI,Undefined,4,Top,1,1,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.76634,2.229415,1.445025,2148.216979,285.423167,3:30,5.55817,-1.09271,4.88719,-56.81133,-1.44177,11.98879,2.93473,1.27368,66.30364,-8.052443,3.556053,0.535559,,,,,,,,,,,,-5.44028,-0.80079,0.94035,50,5.7294,-3.13036,-105.37663,2.17913,-6.05874,19.50329,-33.06587,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,c4d13800-45bb-11ed-990a-975020632eee,70.37966,,,6.4627,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:12:50.30,2022-10-06T17:12:50.3008060-04:00,2022-10-06T21:12:50.3008060Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,9989e937-e9d1-41cb-927b-ecdc1b355959,55.6119,-106.41022,9.75165,5.56748,3.93148,-16.53294,1.09774,-2.80928,-3.02937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
143,2022-10-06,17:13:09.28,2,3,"Bourque, Tom",1000187575,Left,WM_TRI,"Adams, Corey",10025657,Right,WM_TRI,Undefined,4,Top,1,2,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.1632,-3.946582,3.81397,2137.621792,140.846679,10:45,5.69133,-1.03425,5.123,-21.45076,18.0219,-13.49528,0.17226,1.43889,78.06256,-7.93685,1.431635,0.452189,,,,,,,,,,,,7.88095,10.59922,0.68629,50,5.3031,-7.68022,-124.32346,-9.31194,12.20412,27.38562,-15.76053,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,d02303f0-45bb-11ed-990a-975020632eee,83.35555,,,8.10064,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:13:09.28,2022-10-06T17:13:09.2840764-04:00,2022-10-06T21:13:09.2840764Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,22e922bc-1984-4990-bc34-d41779915925,55.37433,-125.50172,13.69281,5.68916,-8.63385,-7.88027,1.02802,-8.2053,6.10206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
144,2022-10-06,17:13:30.87,2,4,"Bourque, Tom",1000187575,Left,WM_TRI,"Adams, Corey",10025657,Right,WM_TRI,Undefined,4,Top,1,3,0,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,86.0304,-2.752945,2.87987,2052.913926,136.359818,10:30,5.73179,-1.06896,5.0186,-22.89899,16.79127,-14.61304,1.2202,0.43342,77.6975,-7.010083,0.301337,0.453433,,,,,,,,,,,,8.13552,9.60752,0.80522,50,5.4499,-5.58667,-124.33911,-6.77425,12.56613,28.03857,-17.33427,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,dcfea430-45bb-11ed-990a-975020632eee,83.12678,,,8.33291,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:13:30.87,2022-10-06T17:13:30.8719420-04:00,2022-10-06T21:13:30.8719420Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,a2186765-dbc2-44d4-90b8-6ca8f17161a3,55.47824,-125.56838,14.01929,5.73023,-6.01427,-8.66713,1.06222,-6.1376,6.28306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
145,2022-10-06,17:14:04.66,3,1,"Bourque, Tom",1000187575,Left,WM_TRI,"Smith, Luke",1000115529,Left,WM_TRI,Undefined,4,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.26403,0.70047,2.752737,1979.963057,257.745664,2:30,5.56315,-0.99965,4.94799,-51.91711,4.62185,11.80894,1.89945,2.58768,65.50764,-8.730455,4.831617,0.541185,,,,,,,,,,,,-4.88654,2.69378,0.72222,50,5.5891,-5.48588,-104.49987,-0.41868,-5.30538,20.59115,-29.24939,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,f137a4b0-45bb-11ed-990a-975020632eee,69.64804,,,6.75639,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:14:04.66,2022-10-06T17:14:04.6615356-04:00,2022-10-06T21:14:04.6615356Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,ea719306-a1be-46db-843e-1a9546cfbecf,55.54801,-105.58741,10.29557,5.57042,1.12616,-14.6247,1.00456,-5.20567,-2.65269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
146,2022-10-06,17:14:23.17,3,2,"Bourque, Tom",1000187575,Left,WM_TRI,"Smith, Luke",1000115529,Left,WM_TRI,Undefined,4,Top,1,1,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.78605,-1.899279,4.434054,2078.0503,135.662869,10:30,5.69794,-0.9041,5.14624,-22.75033,17.23044,-15.33458,2.00786,2.00108,76.98443,-6.162706,1.730181,0.45509,,,,,,,,,,,,9.00855,9.61052,0.50051,50,5.50289,-8.89406,-123.79272,-4.87006,13.73839,28.68453,-17.51764,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,fc29eb80-45bb-11ed-990a-975020632eee,82.82422,,,8.80162,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:14:23.17,2022-10-06T17:14:23.1767868-04:00,2022-10-06T21:14:23.1767868Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,47a8530b-716c-42c6-803e-74de9997f1d9,55.34864,-125.02594,14.34227,5.69607,-4.11694,-8.75882,0.89558,-9.4847,6.8692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
147,2022-10-06,17:15:04.10,3,3,"Bourque, Tom",1000187575,Left,WM_TRI,"Smith, Luke",1000115529,Left,WM_TRI,Undefined,4,Top,1,2,0,Sinker,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.49726,-1.307849,3.327426,2047.612213,124.853726,10:15,5.80171,-0.99333,5.41175,-26.21501,14.35241,-18.44292,2.38955,0.59065,76.10113,-6.206181,0.051232,0.458416,,,,,,,,,,,,10.37638,8.06717,0.71057,50,5.66738,-6.32174,-122.26639,-3.65644,15.4524,27.75528,-20.16052,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,14952400-45bc-11ed-990a-975020632eee,82.22313,,,8.39613,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:15:04.10,2022-10-06T17:15:04.1084732-04:00,2022-10-06T21:15:04.1084732Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,27a7cb82-17a2-4079-b42d-ad3984d3c975,55.08646,-123.41565,13.87764,5.8015,-2.82165,-10.08026,0.98558,-6.96157,7.7262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
148,2022-10-06,17:16:14.62,3,4,"Bourque, Tom",1000187575,Left,WM_TRI,"Smith, Luke",1000115529,Left,WM_TRI,Undefined,4,Top,1,2,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.87695,-0.039273,2.503019,2167.8475,254.91205,2:30,5.54914,-1.19147,4.89665,-49.07408,5.13008,11.65127,1.42246,2.14849,66.96085,-8.943868,4.554039,0.529892,,,,,,,,,,,,-4.88733,3.15091,0.93598,50,5.50479,-5.1365,-106.84593,-1.71916,-5.54368,21.6323,-28.59999,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,3eabd450-45bc-11ed-990a-975020632eee,71.13225,,,6.91609,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:16:14.62,2022-10-06T17:16:14.6255164-04:00,2022-10-06T21:16:14.6255164Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,604f4dc7-8a51-428d-b186-6ba9823d01cc,55.59942,-107.97365,10.81615,5.55555,-0.2282,-14.29999,1.19622,-4.8475,-2.77184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
149,2022-10-06,17:16:32.45,3,5,"Bourque, Tom",1000187575,Left,WM_TRI,"Smith, Luke",1000115529,Left,WM_TRI,Undefined,4,Top,1,3,1,Sinker,Changeup,HitByPitch,Walk,Undefined,Undefined,0,0,,82.68496,-2.630867,0.814871,1985.16914,122.957301,10:00,5.81796,-0.94266,4.9192,-27.91379,15.17595,-20.96072,1.0024,-1.91889,74.83791,-7.764787,-2.883818,0.472453,,,,,,,,,,,,10.88493,8.81481,0.8823,50,5.53871,-0.82342,-119.68963,-6.46905,15.51716,26.8229,-19.60796,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,49421870-45bc-11ed-990a-975020632eee,79.78036,,,7.84705,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:16:32.45,2022-10-06T17:16:32.4544828-04:00,2022-10-06T21:16:32.4544828Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,67a6eebd-3a22-43a7-b9ac-c1d0f863f7d9,55.58223,-120.93415,13.41145,5.81776,-5.55928,-9.80398,0.93721,-1.54338,7.75858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
150,2022-10-06,17:17:11.02,4,1,"Bourque, Tom",1000187575,Left,WM_TRI,"Winters, Max",1000050304,Right,WM_TRI,Undefined,4,Top,1,0,0,Sinker,Changeup,HitByPitch,Undefined,Undefined,Undefined,0,0,,84.09921,-1.091255,4.978778,1979.637461,128.339526,10:15,5.80614,-0.8259,5.1641,-27.53021,13.91855,-15.65355,2.48086,2.56749,75.74749,-6.19878,2.220876,0.463369,,,,,,,,,,,,9.55823,7.71453,0.37349,50,5.6835,-9.92027,-121.43831,-3.26161,14.05109,27.23746,-20.83328,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,604cfda0-45bc-11ed-990a-975020632eee,81.34427,,,8.35173,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:17:11.02,2022-10-06T17:17:11.0269756-04:00,2022-10-06T21:17:11.0269756Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,009634b1-1ac4-481e-ab3c-81782d294448,55.33627,-122.62934,13.61873,5.80621,-2.35062,-10.41664,0.82072,-10.5347,7.02554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
151,2022-10-06,17:17:46.58,5,1,"Bourque, Tom",1000187575,Left,WM_TRI,"Carr, Will",10027123,Left,WM_TRI,Undefined,4,Top,1,0,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.97067,-1.023204,4.446916,1951.34161,115.33016,9:45,5.70029,-0.97583,5.15421,-32.08273,10.50737,-18.83127,2.06051,1.64952,74.7382,-6.939837,1.123209,0.469706,,,,,,,,,,,,10.73461,6.02666,0.57446,50,5.58036,-8.48831,-119.83751,-3.27026,15.37203,26.4568,-23.54385,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,7574f200-45bc-11ed-990a-975020632eee,80.24692,,,8.23248,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:17:46.58,2022-10-06T17:17:46.5886012-04:00,2022-10-06T21:17:46.5886012Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,46067a7d-8b93-4e2d-975d-31cc4d5a78a6,55.34241,-121.01121,13.2284,5.70227,-2.22578,-11.77192,0.96615,-9.17026,7.68601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
152,2022-10-06,17:18:06.04,5,2,"Bourque, Tom",1000187575,Left,WM_TRI,"Carr, Will",10027123,Left,WM_TRI,Undefined,4,Top,1,1,0,Sinker,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.93928,-2.06047,3.386525,2006.828187,143.734805,10:45,5.67682,-0.90671,5.28064,-23.94375,18.48399,-12.37851,1.74217,1.24596,74.62598,-6.552566,1.194221,0.468809,,,,,,,,,,,,7.26119,10.36359,0.60676,50,5.47161,-6.55598,-119.86026,-5.07097,10.38627,26.7883,-17.35017,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,8100e0c0-45bc-11ed-990a-975020632eee,80.40035,,,8.3133,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:18:06.04,2022-10-06T17:18:06.0475708-04:00,2022-10-06T21:18:06.0475708Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,c2d5c336-d389-4467-8623-23abe5038e0b,55.21467,-121.0201,13.39415,5.67491,-4.31977,-8.67509,0.90035,-7.00568,5.19314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
153,2022-10-06,17:18:24.10,5,3,"Bourque, Tom",1000187575,Left,WM_TRI,"Carr, Will",10027123,Left,WM_TRI,Undefined,4,Top,1,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.78413,0.608636,3.425864,1969.690603,254.604195,2:30,5.54686,-1.2365,5.03392,-51.07743,4.13445,8.15725,1.86569,2.67933,66.42108,-8.656386,4.862702,0.534796,,,,,,,,,,,,-2.9748,2.43614,0.90201,50,5.56459,-6.6172,-105.29977,-0.54381,-3.30385,19.6888,-29.46842,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,8bc75ca0-45bc-11ed-990a-975020632eee,70.48009,,,6.36305,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:18:24.10,2022-10-06T17:18:24.1019196-04:00,2022-10-06T21:18:24.1019196Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,85e862e9-06c0-4675-82f0-ca541ba3ff0f,55.46372,-106.31646,9.8444,5.55339,0.97787,-14.73421,1.2393,-6.4466,-1.65193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
154,2022-10-06,17:18:43.22,5,4,"Bourque, Tom",1000187575,Left,WM_TRI,"Carr, Will",10027123,Left,WM_TRI,Undefined,4,Top,1,2,1,Sinker,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.04543,-1.375819,2.683578,2043.639892,111.539401,9:45,5.76204,-0.94584,5.18,-31.55919,9.55693,-20.52875,1.8359,-0.12969,76.23206,-7.178325,-0.953187,0.461506,,,,,,,,,,,,11.033,5.61697,0.71239,50,5.61036,-4.80305,-121.70464,-4.04977,16.37075,26.27504,-23.83957,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,973ae160-45bc-11ed-990a-975020632eee,81.67269,,,7.81337,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:18:43.22,2022-10-06T17:18:43.2275772-04:00,2022-10-06T21:18:43.2275772Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,3b4d5e7a-acdf-406c-956e-a3b4ddae055c,55.31857,-122.84751,13.13752,5.76396,-3.01284,-11.91979,0.93679,-5.51512,8.18537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
155,2022-10-06,17:18:59.91,5,5,"Bourque, Tom",1000187575,Left,WM_TRI,"Carr, Will",10027123,Left,WM_TRI,Undefined,4,Top,1,2,2,Sinker,Changeup,BallinDirt,Undefined,Undefined,Undefined,0,0,,84.53164,-3.187202,4.702675,2003.781761,109.239349,9:45,5.7159,-0.83116,5.31594,-31.90269,8.89241,-21.17588,0.0528,1.82781,76.6229,-9.038874,0.950549,0.459701,,,,,,,,,,,,12.1726,5.88237,0.42036,50,5.403,-9.1371,-122.0065,-7.93422,18.10132,27.01605,-23.42662,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,a126b4b0-45bc-11ed-990a-975020632eee,81.99337,,,7.90874,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:18:59.91,2022-10-06T17:18:59.9199036-04:00,2022-10-06T21:18:59.9199036Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,27098aac-8770-4b87-a114-ec5d968ab042,55.18409,-123.14907,13.50803,5.7176,-6.94346,-11.71331,0.82298,-9.90264,9.05066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
156,2022-10-06,17:19:31.06,5,6,"Bourque, Tom",1000187575,Left,WM_TRI,"Carr, Will",10027123,Left,WM_TRI,Undefined,4,Top,2,3,2,Sinker,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,85.30115,-1.081028,3.026285,2069.786444,145.852244,10:45,5.80059,-0.86781,5.14226,-20.58064,19.55973,-12.26638,3.06613,0.96214,76.79835,-4.962503,0.859165,0.455997,,,,,,,,,,,,7.02993,10.47733,0.59398,50,5.68416,-5.96843,-123.38744,-2.98606,10.68921,27.68687,-16.24292,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,b3b9f470-45bc-11ed-990a-975020632eee,82.65936,,,8.50279,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:19:31.06,2022-10-06T17:19:31.0632764-04:00,2022-10-06T21:19:31.0632764Z,,v3,471493,471493,,"Ducker, Gavin",1000151843,Right,WM_TRI,a1eb2779-b36a-42c7-948d-4d7876c9920e,55.35349,-124.58291,13.84343,5.79795,-2.28471,-8.12146,0.86165,-6.42997,5.34461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
157,2022-10-06,17:22:20.69,1,1,"Craven, Brian",1000055396,Right,WM_TRI,"Ducker, Gavin",1000151843,Right,WM_TRI,Undefined,4,Bottom,0,0,0,Sinker,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.93759,3.339403,-3.260876,2006.699701,291.195717,3:45,3.01871,2.30797,4.18072,-47.47097,-5.16307,17.44946,2.27198,0.63361,75.86408,-5.171807,-0.234545,0.468147,,,,,,,,,,,,-9.56182,-3.27051,-1.96771,50,3.33797,6.13747,-122.48091,5.12942,-14.23952,28.62544,-37.0445,WM_TRI,WM_TRI,PlumeriPark,TeamExclusive,Team,20221006-PlumeriPark-Private-1,18dee630-45bd-11ed-990a-975020632eee,80.51413,,,9.07351,,,,,,,1b977687-f2c8-4152-9997-3a9a8c1c805d,2022-10-06,21:22:20.69,2022-10-06T17:22:20.6915388-04:00,2022-10-06T21:22:20.6915388Z,,v3,471493,471493,,"Goranson, Nathan",1000123432,Right,WM_TRI,d45dad52-2017-4371-a1b4-1cc5e4930f45,56.31973,-123.94912,14.31272,3.02616,7.02945,-18.52225,-2.30123,6.86782,-7.11976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
